timestamp,amcl_x,amcl_y,amcl_theta,dubins_x,dubins_y,dubins_v,dubins_theta,teleop_v,teleop_w
1775609443.866083,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575661006469064,-0.11534639547903995,0.0,1.3756365776062012,0.0,0.0
1775609443.9661121,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575661006469064,-0.11534639547903995,0.0,1.3756678104400635,0.0,0.0
1775609444.066154,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575661006469064,-0.11534639547903995,0.0,1.3756680488586426,0.0,0.0
1775609444.1661396,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575661008097066,-0.11534639551121785,0.0005066608858772262,1.375654935836792,0.0,0.0
1775609444.2661746,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.557561192834244,-0.11537122578751496,-0.0005059461424499674,1.3756355047225952,0.0,0.0
1775609444.3661108,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575661006054664,-0.11534639547084843,0.0,1.3756377696990967,0.0,0.0
1775609444.466142,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575710080658878,-0.11532156509275339,0.0005061110575566504,1.3756598234176638,0.0,0.0
1775609444.5661004,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575661004249057,-0.11534639543516187,0.0,1.375656843185425,0.0,0.0
1775609444.6661658,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575611930592048,-0.1153712258319772,-0.000505845026922563,1.375686526298523,0.0,0.0
1775609444.7661464,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575710075286453,-0.11532156498657449,0.000506105268886664,1.3756792545318604,0.0,0.0
1775609444.8661451,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.557566099747063,-0.11534639530119334,-0.0005061790641034766,1.3756637573242188,0.0,0.0
1775609444.9661825,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575611910656428,-0.11537122543793972,-0.0005068347417181187,1.3756409883499146,0.0,0.0
1775609445.0661323,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575611916117629,-0.1153712255458856,-0.0005059898672087358,1.3756849765777588,0.0,0.0
1775609445.166096,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660992098248,-0.11534639519499412,0.0,1.3756587505340576,0.0,0.0
1775609445.266119,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660992098248,-0.11534639519499412,0.0,1.375649929046631,0.0,0.0
1775609445.366096,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575611911056024,-0.11537122544584008,-0.00050654523070657,1.3756519556045532,0.0,0.0
1775609445.466066,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660993252645,-0.11534639521781297,0.0,1.3756663799285889,0.0,0.0
1775609445.5661795,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660993252645,-0.11534639521781297,0.0,1.3756310939788818,0.0,0.0
1775609445.666097,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575710073318068,-0.11532156494765917,0.0005067063167245269,1.3756707906723025,0.0,0.0
1775609445.766112,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660996375447,-0.11534639527953694,0.0,1.3756537437438965,0.0,0.0
1775609445.8662176,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660996375447,-0.11534639527953694,0.0,1.3756608963012698,0.0,0.0
1775609445.9661124,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660996375447,-0.11534639527953694,0.0,1.3756611347198489,0.0,0.0
1775609446.0661268,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660996375447,-0.11534639527953694,0.0,1.3756253719329834,0.0,0.0
1775609446.1661055,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.557561191298003,-0.115371225483867,0.0,1.3756699562072754,0.0,0.0
1775609446.2660894,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575611911514828,-0.11537122545490702,-0.0005059498339314044,1.3756581544876099,0.0,0.0
1775609446.3661666,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660987525046,-0.11534639510460058,0.0,1.3756314516067505,0.0,0.0
1775609446.4663327,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660987525046,-0.11534639510460058,0.0,1.3756577968597412,0.0,0.0
1775609446.5660965,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660987525046,-0.11534639510460058,0.0,1.3756159543991089,0.0,0.0
1775609446.6661808,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660989064237,-0.11534639513502842,-0.0005075032422339787,1.3756283521652224,0.0,0.0
1775609446.7661293,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575611911056015,-0.11537122544584442,-0.0005062470889289467,1.3756597042083738,0.0,0.0
1775609446.8660948,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660988457438,-0.11534639512303486,0.0,1.3756397962570193,0.0,0.0
1775609446.966157,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575611906083218,-0.11537122534755134,-0.0005063288461722521,1.3756424188613892,0.0,0.0
1775609447.0660992,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575710064304864,-0.11532156476950765,0.0005059677358519698,1.3756699562072754,0.0,0.0
1775609447.166136,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660987303044,-0.11534639510021533,0.0,1.3756582736968996,0.0,0.0
1775609447.2661529,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.557561189394725,-0.1153712251076554,-0.00101270623226319,1.3755977153778076,0.0,0.0
1775609447.366082,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660985438218,-0.11534639506336877,0.0,1.3756390810012817,0.0,0.0
1775609447.4661539,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660985438218,-0.11534639506336877,0.0,1.375653862953186,0.0,0.0
1775609447.5661764,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660985438218,-0.11534639506336877,0.0,1.3756458759307861,0.0,0.0
1775609447.6660995,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660985438218,-0.11534639506336877,0.0,1.375649929046631,0.0,0.0
1775609447.7660778,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575611909354,-0.11537122541221263,-0.0005067882223746703,1.3756556510925293,0.0,0.0
1775609447.8661242,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660984269015,-0.11534639504026027,0.0,1.3756375312805174,0.0,0.0
1775609447.966191,0.8478551074688142,-1.5116638146258459,2.1680606687261266,1.5575660981605015,-0.11534639498760309,0.0005051514745191086,1.3756589889526367,0.0,0.0
