timestamp,amcl_x,amcl_y,amcl_theta,dubins_x,dubins_y,dubins_v,dubins_theta,teleop_v,teleop_w
1775604983.127539,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.7518180156512337,0.6595559655977753,0.06074780746287834,0.5243339538574219,0.07,0.0
1775604983.2275467,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.758059142591851,0.6631730869510064,0.060807221879864946,0.5259166955947877,0.07,0.0
1775604983.3275242,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.7644749135573363,0.6668926831985668,0.09174960722873159,0.5248048305511475,0.07,0.0
1775604983.4275122,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.7693393068936634,0.66970524919612,0.05719792882894327,0.5243001580238342,0.07,0.0
1775604983.5276155,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.7756502079406435,0.6733534008851733,0.05612565516765212,0.5235095620155334,0.07,0.0
1775604983.627542,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.7821404395584963,0.6770959138615372,0.060275103144137816,0.5227001309394836,0.07,0.0
1775604983.7274733,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.7884135769110374,0.6807082244275048,0.0851102308799068,0.5222442150115967,0.07,0.0
1775604983.8274443,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.7935228581153773,0.6836534658952246,0.05836956734673554,0.5239291787147522,0.07,0.0
1775604983.9274144,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8000305169269604,0.6874164144932773,0.05976373159186154,0.5244071483612062,0.07,0.0
1775604984.027441,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8064474409352527,0.6911340213755907,0.08613673883392896,0.5253018140792846,0.07,0.0
1775604984.1275184,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8114618604441133,0.694041067769773,0.058659637343508195,0.5257099866867065,0.07,0.0
1775604984.227531,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8179640407147044,0.6978134752005327,0.0592957583349255,0.5256046056747437,0.07,0.0
1775604984.3276165,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.824469818291274,0.7015796746594857,0.08968850295359272,0.524288535118103,0.07,0.0
1775604984.4275115,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8307803508214264,0.7052284639962828,0.08821186206670883,0.523981511592865,0.07,0.0
1775604984.5275168,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8358433729409733,0.7081525893046972,0.059762237968583896,0.5234202146530151,0.07,0.0
1775604984.6275215,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.842136387865724,0.711781099007779,0.05779337549504589,0.5225316286087036,0.07,0.0
1775604984.7275038,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.848473491166145,0.7154344875871139,0.08911971381424015,0.5233966112136841,0.07,0.0
1775604984.8274984,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8536019386828153,0.7183971565464318,0.05724885135805624,0.5241396427154542,0.07,0.0
1775604984.927549,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.859976790117178,0.7220864011228842,0.057699538031967076,0.5252740979194641,0.07,0.0
1775604985.0274696,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8665689563665984,0.7259054506426597,0.06033150907949594,0.525203824043274,0.07,0.0
1775604985.127465,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8729395462418985,0.7296020495780856,0.09021402964524246,0.5258783102035521,0.07,0.0
1775604985.227484,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.878063200577527,0.7325730001662928,0.0588131242618467,0.525092363357544,0.07,0.0
1775604985.3274453,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.8843689725742507,0.7362300101399063,0.055219235280205316,0.5259532928466796,0.07,0.0
1775604985.4275465,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.890739959465437,0.7399259247657106,0.08773418604286513,0.5252482295036316,0.07,0.0
1775604985.527588,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.895713032451415,0.7428033556380378,0.05923040709902695,0.5239601731300355,0.07,0.0
1775604985.6276522,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.9021117734850868,0.7465018498595146,0.059941585158147515,0.5247349739074707,0.07,0.0
1775604985.7276063,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.9084653124659323,0.7501773900031162,0.05927863540936623,0.524161696434021,0.07,0.0
1775604985.827506,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.914863771332976,0.7538763726111004,0.09167215614285024,0.5243279337882996,0.07,0.0
1775604985.9274745,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.919989750517974,0.7568433100417409,0.06127216536826924,0.5253257751464843,0.07,0.0
1775604986.0276537,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.9263592604836637,0.7605417688171355,0.060869421587459005,0.5266767144203186,0.07,0.0
1775604986.1275744,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.932880244201907,0.7643321978865524,0.09014765380581956,0.526380181312561,0.07,-0.05
1775604986.2274292,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.939072864320702,0.7679320505464101,0.08795458319747992,0.5268131494522096,0.07,-0.1
1775604986.3274653,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.9442633558867075,0.7709391013751701,0.06070423726834998,0.5227841138839722,0.07,-0.1
1775604986.4274175,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.9505474067046134,0.774532371127832,0.05978316985038926,0.5157223343849182,0.07,-0.1
1775604986.5274465,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.95675687850737,0.7780003673395336,0.08589270288114628,0.5055245161056517,0.07,-0.1
1775604986.6275291,0.29279656843783103,0.006634515560461515,0.03718512142290971,2.963243001681235,0.7815433440390169,0.08761185590233254,0.4964656233787536,0.07,-0.1
